step,phase,world_id,energy,gut,fatigue,speed,support,nutrition,contacts,distance,effort,activity,prediction_error,learning_progress,distance_next,energy_next,prediction_error_next
4,0,world-02,0.8218614061673483,0.1216618741552035,0.042068405697743096,0.1036994569003582,0.9999916950861613,0.0,0,0.018045392003841698,0.12493630622824033,0.01590408415844043,1.0080406961302893e-05,0.0,0.015655262861400843,0.8231441577275594,9.956118447007611e-06
4,0,world-03,0.7883809804916382,0.10252997775872548,0.04430929571390152,0.03112778440117836,0.9999923308690389,0.0,0,0.004245605610776693,0.06905700763066609,0.01543302477026979,1.0082714652526192e-05,0.0,0.008395022799959406,0.7896754940350851,9.958904229279142e-06
4,0,world-04,0.7688557505607605,0.12709875404834747,0.044077648470799126,0.03428947599604726,0.9999900460243225,0.0,0,0.010327824158594012,0.1131247878074646,0.01823614537715912,1.0082769222208299e-05,0.0,0.010136069031432271,0.7701409657796224,9.957750383667493e-06
4,0,world-05,0.7938318848609924,0.10691604266564052,0.05814282471934954,0.05666472141941389,0.9999898672103882,0.0,0,0.003921752468158957,0.19339403758446375,0.01891219646980365,1.0075017598865088e-05,0.0,0.014669957978185266,0.7951002518335978,9.948404719276974e-06
4,0,world-06,0.7859967549641927,0.15446812411149344,0.057995455960432686,0.048722147941589355,0.9999921123186747,0.0,0,0.012757673161104321,0.13192842155694962,0.015034543971220652,1.0078986936908526e-05,0.0,0.009090863168239594,0.7872780362764994,9.95232160979261e-06
4,0,world-07,0.8194502790768942,0.13379450142383575,0.05350366545220216,0.015871182704965275,0.9999909599622091,0.0,0,0.0026940892566926777,0.06322490548094113,0.0173230425765117,1.008311361753537e-05,0.0,0.0076562527974601835,0.8207460045814514,9.958579236505708e-06
5,0,world-00,0.801543136437734,0.10798366367816925,0.052186875293652214,0.03473516398419937,0.9999868273735046,0.0,0,0.0065943903755396605,0.12237794697284698,0.021586087221900623,9.955961710754005e-06,0.0,0.011022935388609767,0.8028264244397482,9.631179940091291e-06
5,0,world-01,0.8090571761131287,0.09424619376659393,0.05633978173136711,0.08116757062574227,0.9999864101409912,0.0,0,0.012523187906481326,0.15730047225952148,0.02225795326133569,9.950637225604927e-06,0.0,0.016221526078879833,0.8103331526120504,9.623217010812368e-06
5,0,world-02,0.8231441577275594,0.12006187438964844,0.041368099550406136,0.0969433169811964,0.9999893307685852,0.0,0,0.015655262861400843,0.1328268696864446,0.017414626975854237,9.956118447007611e-06,0.0,0.013111003441736102,0.8244252800941467,9.631886314309668e-06
5,0,world-03,0.7896754940350851,0.10092997550964355,0.04334076990683874,0.03216139537592729,0.999989906946818,0.0,0,0.008395022799959406,0.11296332130829494,0.01741027335325877,9.958904229279142e-06,0.0,0.012766887433826923,0.7909607688585917,9.633895691270785e-06
5,0,world-04,0.7701409657796224,0.12549875676631927,0.04332064837217331,0.07903851692875226,0.9999874631563822,0.0,0,0.010136069031432271,0.1402877594033877,0.01882365842660268,9.957750383667493e-06,0.0,0.010736630647443235,0.7714205185572306,9.631578905100469e-06
5,0,world-05,0.7951002518335978,0.10531604290008545,0.05777111525336901,0.04738351205984751,0.999987006187439,0.0,0,0.014669957978185266,0.2180202603340149,0.02013363192478816,9.948404719276974e-06,0.0,0.014756432734429836,0.7963634729385376,9.621629639392873e-06
5,0,world-06,0.7872780362764994,0.1528681218624115,0.057328712195158005,0.07163889613002539,0.9999898870786031,0.0,0,0.009090863168239594,0.12488776197036107,0.01609733235090971,9.95232160979261e-06,0.0,0.006358377751894295,0.7885608077049255,9.62730609899154e-06
5,0,world-07,0.8207460045814514,0.1321945016582807,0.05250714781383673,0.025769044722740848,0.999988337357839,0.0,0,0.0076562527974601835,0.09936438997586568,0.01923418914278348,9.958579236505708e-06,0.0,0.010046776500530541,0.8220341404279073,9.63283067297501e-06
6,0,world-00,0.8028264244397482,0.10638366639614105,0.05147428810596466,0.055183893690506615,0.9999834299087524,0.0,0,0.011022935388609767,0.14375342801213264,0.022176591369012993,9.631179940091291e-06,0.0,0.011336232884787023,0.804105261961619,9.222556097180737e-06
6,0,world-01,0.8103331526120504,0.09264619648456573,0.055794822673002877,0.06650035579999287,0.9999828338623047,0.0,0,0.016221526078879833,0.19167782366275787,0.023092777157823246,9.623217010812368e-06,0.0,0.011800342239439487,0.8116018970807394,9.213081284542568e-06
6,0,world-02,0.8244252800941467,0.11846187462409337,0.040705667808651924,0.09927917830646038,0.9999863902727762,0.0,0,0.013111003441736102,0.154759814341863,0.01881064660847187,9.631886314309668e-06,0.0,0.019009878975339234,0.8257017731666565,9.223504396989787e-06
6,0,world-03,0.7909607688585917,0.09932997574408849,0.042582993706067405,0.058934374790017806,0.9999870856602987,0.0,0,0.012766887433826923,0.13733439644177756,0.01815216305355231,9.633895691270785e-06,0.0,0.0185002003563568,0.7922409176826477,9.224718875581553e-06
6,0,world-04,0.7714205185572306,0.1238987570007642,0.042694028466939926,0.0666869580745697,0.9999845425287882,0.0,0,0.010736630647443235,0.1486100306113561,0.018409745767712593,9.631578905100469e-06,0.0,0.008793191518634558,0.7726983229319254,9.222094073872237e-06
6,0,world-05,0.7963634729385376,0.10371604561805725,0.057517612973848976,0.06674039907132585,0.9999837279319763,0.0,0,0.014756432734429836,0.21688306828339896,0.021089547934631508,9.621629639392873e-06,0.0,0.02244780515320599,0.7976269324620565,9.212341259020226e-06
6,0,world-06,0.7885608077049255,0.1512681245803833,0.056628173838059105,0.04416693915845826,0.9999872247378031,0.0,0,0.006358377751894295,0.1262840231259664,0.016894559375941753,9.62730609899154e-06,0.0,0.010500359814614058,0.7898433009783427,9.218340892402921e-06
6,0,world-07,0.8220341404279073,0.13059449940919876,0.05168409583469232,0.058955089654773474,0.9999850193659464,0.0,0,0.010046776500530541,0.14982854078213373,0.020827296500404675,9.63283067297501e-06,0.0,0.009558629244565964,0.8233116865158081,9.223257317595804e-06
7,0,world-00,0.804105261961619,0.10478366663058598,0.05086430410544077,0.08451637315253417,0.9999795953432719,0.0,0,0.011336232884787023,0.14033526430527368,0.023163775602976482,9.222556097180737e-06,0.0,0.011090985964983702,0.8053847750027975,8.788761078903917e-06
7,0,world-01,0.8116018970807394,0.09104619423548381,0.05541487783193588,0.11756973216931026,0.9999790787696838,0.0,0,0.011800342239439487,0.16362889607747397,0.023512494439880054,9.213081284542568e-06,0.0,0.014171032002195716,0.8128765424092611,8.779083448947253e-06
7,0,world-02,0.8257017731666565,0.11686187734206517,0.040148515875140824,0.10517499906321366,0.9999831120173136,0.0,0,0.019009878975339234,0.19007755815982819,0.019492146248618763,9.223504396989787e-06,0.0,0.02166634309105575,0.8269708553949991,8.790018606911568e-06
7,0,world-03,0.7922409176826477,0.09772997846206029,0.041942199071248375,0.08250377078851064,0.9999839266141256,0.0,0,0.0185002003563568,0.1685759574174881,0.019186678032080334,9.224718875581553e-06,0.0,0.017937681695912033,0.7935145298639933,8.79022991284728e-06
7,0,world-04,0.7726983229319254,0.12229875226815541,0.0421073567122221,0.06445805976788203,0.9999816219011942,0.0,0,0.008793191518634558,0.11661611745754878,0.018150477359692257,9.222094073872237e-06,0.0,0.01475301431491971,0.77398282289505,8.788150504794126e-06
7,0,world-05,0.7976269324620565,0.10211604585250218,0.05725865190227827,0.05742547598977884,0.9999801317850748,0.0,0,0.02244780515320599,0.23969227075576782,0.022384161750475567,9.212341259020226e-06,0.0,0.02293170045595616,0.7988856037457784,8.778504403987123e-06
7,0,world-06,0.7898433009783427,0.1496681272983551,0.05593433603644371,0.03901432204293087,0.999984343846639,0.0,0,0.010500359814614058,0.09027774383624394,0.017543583177030087,9.218340892402921e-06,0.0,0.006146907340735197,0.7911333441734314,8.78463348878237e-06
7,0,world-07,0.8233116865158081,0.12899450212717056,0.051103273406624794,0.05974789522588253,0.9999815026919047,0.0,0,0.009558629244565964,0.16810138523578644,0.022125011930863064,9.223257317595804e-06,0.0,0.010291148209944367,0.8245853781700134,8.788932973402552e-06
8,0,world-00,0.8053847750027975,0.10318366438150406,0.050237913926442467,0.07718172591800491,0.9999760588010153,0.0,0,0.011090985964983702,0.12718583550304174,0.023617854962746303,8.788761078903917e-06,0.0,0.01078093214891851,0.8066670695940653,8.358237209904473e-06
8,0,world-01,0.8128765424092611,0.08944619446992874,0.05490029603242874,0.08025607528785865,0.999975323677063,0.0,0,0.014171032002195716,0.1977983514467875,0.02490954101085663,8.779083448947253e-06,0.0,0.014920134795829654,0.8141440153121948,8.348652045242488e-06
8,0,world-02,0.8269708553949991,0.11526187260945638,0.03976088762283325,0.13019505267341933,0.9999802509943644,0.0,0,0.02166634309105575,0.16050689419110617,0.019194381311535835,8.790018606911568e-06,0.0,0.009413407242391258,0.8282461563746134,8.359480185996896e-06
8,0,world-03,0.7935145298639933,0.09612997621297836,0.04145136351386706,0.11633436257640521,0.9999809265136719,0.0,0,0.017937681695912033,0.19954676553606987,0.020014885812997818,8.79022991284728e-06,0.0,0.018268664134666324,0.7947816054026285,8.35936892447838e-06
8,0,world-04,0.77398282289505,0.12069875498612721,0.04136711359024048,0.06050829434146484,0.9999788800875345,0.0,0,0.01475301431491971,0.1074293665587902,0.018083743130167324,8.788150504794126e-06,0.0,0.009981408598832786,0.7752692500750223,8.357571459782775e-06
8,0,world-05,0.7988856037457784,0.10051604360342026,0.05710917462905248,0.15930190434058508,0.9999766747156779,0.0,0,0.02293170045595616,0.2409378488858541,0.023282192026575405,8.778504403987123e-06,0.0,0.01839159318478778,0.8001440167427063,8.348072393952558e-06
8,0,world-06,0.7911333441734314,0.14806812504927316,0.05506766960024834,0.025074121542274952,0.9999816219011942,0.0,0,0.006146907340735197,0.12743152926365534,0.01799621960769097,8.78463348878237e-06,0.0,0.012639835476875305,0.7924155990282694,8.354188442657081e-06
8,0,world-07,0.8245853781700134,0.12739449739456177,0.05061015859246254,0.07495920360088348,0.9999780257542928,0.0,0,0.010291148209944367,0.15236122906208038,0.02301470438639323,8.788932973402552e-06,0.0,0.007535405573435128,0.8258623679478964,8.358044397027697e-06
9,0,world-00,0.8066670695940653,0.10158366461594899,0.04954840615391731,0.07700955184797446,0.9999725421269735,0.0,0,0.01078093214891851,0.1261377359429995,0.023711510623494785,8.358237209904473e-06,0.0,0.009124475356657058,0.8079495827356974,7.943305414907323e-06
9,0,world-01,0.8141440153121948,0.08784619470437367,0.05454972758889198,0.07659391437967618,0.9999714295069376,0.0,0,0.014920134795829654,0.16084219763676325,0.025869838272531826,8.348652045242488e-06,0.0,0.016821932513266802,0.8154192368189493,7.934123762728026e-06
9,0,world-02,0.8282461563746134,0.11366187284390132,0.039231320222218834,0.08767329280575116,0.9999774297078451,0.0,0,0.009413407242391258,0.14194975048303604,0.019165368129809696,8.359480185996896e-06,0.0,0.0069565672893077135,0.829525351524353,7.944499884615652e-06
9,0,world-03,0.7947816054026285,0.0945299764474233,0.041109186907609306,0.11650625305871169,0.9999776482582092,0.0,0,0.018268664134666324,0.18044708917538324,0.021631546939412754,8.35936892447838e-06,0.0,0.01701026683440432,0.7960527141888937,7.944284940701133e-06
9,0,world-04,0.7752692500750223,0.11909875273704529,0.0405827754487594,0.09812570355522136,0.9999760588010153,0.0,0,0.009981408598832786,0.10423153390487035,0.01878197615345319,8.357571459782775e-06,0.0,0.007613968453370035,0.776556392510732,7.94272364146309e-06
9,0,world-05,0.8001440167427063,0.09891604632139206,0.05696567644675573,0.11872616782784462,0.9999730587005615,0.0,0,0.01839159318478778,0.23383964598178864,0.024009613941113155,8.348072393952558e-06,0.0,0.014119886080152355,0.8014038999875387,7.933565029816236e-06
9,0,world-06,0.7924155990282694,0.14646812280019125,0.054379342744747795,0.03938416702051958,0.9999788403511047,0.0,0,0.012639835476875305,0.11198681096235912,0.01891602110117674,8.354188442657081e-06,0.0,0.015752576291561127,0.7937010725339254,7.93946613460624e-06
9,0,world-07,0.8258623679478964,0.12579450011253357,0.05004149551192919,0.046924058347940445,0.9999744892120361,0.0,0,0.007535405573435128,0.13783579568068186,0.023696692039569218,8.358044397027697e-06,0.0,0.01442228548694402,0.8271424174308777,7.943043480433213e-06
10,0,world-00,0.8079495827356974,0.09998366236686707,0.04885386675596237,0.07164621042708556,0.9999687472979227,0.0,0,0.009124475356657058,0.1521109448124965,0.024862297500173252,7.943305414907323e-06,0.0,0.007190226227976382,0.8092266519864401,7.5486291279958095e-06
10,0,world-01,0.8154192368189493,0.08624619245529175,0.0540217695136865,0.07682928815484047,0.9999674757321676,0.0,0,0.016821932513266802,0.17590004205703735,0.026135129233201344,7.934123762728026e-06,0.0,0.013408172642812133,0.8166912794113159,7.540019093236576e-06
10,0,world-02,0.829525351524353,0.11206187556187312,0.038612679888804756,0.07814182884370287,0.9999745090802511,0.0,0,0.0069565672893077135,0.12749371180931726,0.019065916538238525,7.944499884615652e-06,0.0,0.006521193194203079,0.8308075865109762,7.549746290654487e-06
10,0,world-03,0.7960527141888937,0.0929299791653951,0.04067533339063326,0.10753787991901238,0.999974270661672,0.0,0,0.01701026683440432,0.14428400744994482,0.02250864791373412,7.944284940701133e-06,0.0,0.01079513928561937,0.797331432501475,7.549587583829028e-06
10,0,world-04,0.776556392510732,0.11749875545501709,0.03978308600684007,0.032247437785069145,0.9999729990959167,0.0,0,0.007613968453370035,0.1300454388062159,0.02040781080722809,7.94272364146309e-06,0.0,0.009277734789066017,0.7778380711873373,7.548086159658851e-06
10,0,world-05,0.8014038999875387,0.09731604407231013,0.05678810551762581,0.12146920276184876,0.9999692837397257,0.0,0,0.014119886080152355,0.22864330808321634,0.024494186664621036,7.933565029816236e-06,0.0,0.014848810387775302,0.8026648958524069,7.539536303132384e-06
10,0,world-06,0.7937010725339254,0.14486812551816305,0.053616877645254135,0.06959734360376994,0.9999757210413615,0.0,0,0.015752576291561127,0.12008704990148544,0.019887655042111874,7.93946613460624e-06,0.0,0.012406802270561457,0.7949848572413126,7.544957043137401e-06
10,0,world-07,0.8271424174308777,0.1241945003469785,0.04940310555199782,0.06019412803774079,0.9999708731969198,0.0,0,0.01442228548694402,0.12477347006400426,0.023849438255031902,7.943043480433213e-06,0.0,0.010125920409336686,0.8284252484639486,7.548473301236906e-06
11,0,world-00,0.8092266519864401,0.09838366508483887,0.04828400040666262,0.055416468530893326,0.9999651908874512,0.0,0,0.007190226227976382,0.17771736159920692,0.024965624635418255,7.5486291279958095e-06,0.0,0.005804972141049802,0.810498317082723,7.175175293620366e-06
11,0,world-01,0.8166912794113159,0.08464619517326355,0.05356608952085177,0.08858395864566167,0.9999637405077616,0.0,0,0.013408172642812133,0.15725193421045938,0.025879476219415665,7.540019093236576e-06,0.0,0.01089701522141695,0.8179672559102377,7.167352578107966e-06
11,0,world-02,0.8308075865109762,0.11046187331279118,0.03792464919388294,0.02796578298633297,0.999971846739451,0.0,0,0.006521193194203079,0.14088861892620722,0.018820401281118393,7.549746290654487e-06,0.0,0.00593757483875379,0.832086980342865,7.176273811637657e-06
11,0,world-03,0.797331432501475,0.0913299744327863,0.04006789748867353,0.0998640467102329,0.9999709725379944,0.0,0,0.01079513928561937,0.1358003659794728,0.023079905038078625,7.549587583829028e-06,0.0,0.01534098043339327,0.7986119190851847,7.176074025968167e-06
11,0,world-04,0.7778380711873373,0.11589875817298889,0.03910730344553789,0.0679476832350095,0.9999697804450989,0.0,0,0.009277734789066017,0.1289963498711586,0.022315337012211483,7.548086159658851e-06,0.0,0.0101292310282588,0.7791199684143066,7.1746024635406984e-06
11,0,world-05,0.8026648958524069,0.09571604430675507,0.05658559501171112,0.09138577462484439,0.9999657869338989,0.0,0,0.014848810387775302,0.2162173589070638,0.024842179690798123,7.539536303132384e-06,0.0,0.007202687324024737,0.8039284745852152,7.166943002327268e-06
11,0,world-06,0.7949848572413126,0.14326812326908112,0.052893295884132385,0.07685254886746407,0.9999728202819824,0.0,0,0.012406802270561457,0.1196262463927269,0.02080376570423444,7.544957043137401e-06,0.0,0.012129854876548052,0.7962687412897745,7.171800765111887e-06
11,0,world-07,0.8284252484639486,0.1225945030649503,0.048702018335461617,0.0966914954284827,0.9999674757321676,0.0,0,0.010125920409336686,0.12136175980170567,0.024011104678114254,7.548473301236906e-06,0.0,0.0077491047559306026,0.8297087550163269,7.175148918274014e-06
12,0,world-00,0.810498317082723,0.0967836653192838,0.04783704256018003,0.03403240985547503,0.9999617536862692,0.0,0,0.005804972141049802,0.14076223069181046,0.024630768224596977,7.175175293620366e-06,0.0,0.0074321855790913105,0.8117777506510416,6.822400640279132e-06
12,0,world-01,0.8179672559102377,0.08304619540770848,0.053020900736252465,0.0842463696996371,0.999960203965505,0.0,0,0.01089701522141695,0.13489187012116113,0.025508145491282146,7.167352578107966e-06,0.0,0.008431441616266966,0.8192479411760966,6.815364031353965e-06
12,0,world-02,0.832086980342865,0.10886187603076299,0.037300913905104004,0.028798193981250126,0.9999690850575765,0.0,0,0.00593757483875379,0.15888044983148575,0.019796740884582203,7.176273811637657e-06,0.0,0.010799929732456803,0.8333626190821329,6.823445346526569e-06
12,0,world-03,0.7986119190851847,0.0897299771507581,0.03941973795493444,0.07675477551917236,0.999967634677887,0.0,0,0.01534098043339327,0.13631919274727503,0.023745035131772358,7.176074025968167e-06,0.0,0.008378055528737605,0.7998922864596049,6.822994085572039e-06
12,0,world-04,0.7791199684143066,0.11429875095685323,0.03842648739616076,0.0570276603102684,0.999966541926066,0.0,0,0.0101292310282588,0.14127892007430395,0.023189717282851536,7.1746024635406984e-06,0.0,0.014306611847132444,0.7803993225097656,6.821541016203507e-06
12,0,world-05,0.8039284745852152,0.09411604578296344,0.056323436399300895,0.06388726209600766,0.9999622305234274,0.0,0,0.007202687324024737,0.23245887955029806,0.025118416796127956,7.166943002327268e-06,0.0,0.016991313896141946,0.8051886757214864,6.815028124644111e-06
12,0,world-06,0.7962687412897745,0.14166812598705292,0.05216750130057335,0.0516590258727471,0.9999698003133138,0.0,0,0.012129854876548052,0.10538486142953236,0.02146382847179969,7.171800765111887e-06,0.0,0.015830004995223135,0.7975556055704752,6.8192166509106755e-06
12,0,world-07,0.8297087550163269,0.12099450081586838,0.047984554121891655,0.025453767273575068,0.9999639789263407,0.0,0,0.0077491047559306026,0.11491113901138306,0.024307255322734516,7.175148918274014e-06,0.0,0.004190105479210615,0.830993632475535,6.822356832950997e-06
13,0,world-00,0.8117777506510416,0.09518366307020187,0.04721270129084587,0.03463302521655957,0.9999580581982931,0.0,0,0.0074321855790913105,0.13260584821303686,0.02547627128660679,6.822400640279132e-06,0.0,0.006277820357354358,0.8130589127540588,6.488814657738355e-06
13,0,world-01,0.8192479411760966,0.08144619315862656,0.05236838012933731,0.049488234178473554,0.999956488609314,0.0,0,0.008431441616266966,0.1153810645143191,0.025106738631923992,6.815364031353965e-06,0.0,0.015871218172833323,0.8205326795578003,6.482826847786782e-06
13,0,world-02,0.8333626190821329,0.10726187626520793,0.03676354077955087,0.031138956391563017,0.9999661842981974,0.0,0,0.010799929732456803,0.18993234386046728,0.020474810153245926,6.823445346526569e-06,0.0,0.013451163424178958,0.8346317410469055,6.490179809285716e-06
